,SDSS_NAME,RA,DEC,REDSHIFT,PLATE,FIBER,MJD
15406,b'082154.37+001046.4',125.47655487060547,0.17955799400806427,0.435699999332428,1154,396,53083
15413,b'082157.58+081901.0',125.48994445800781,8.316947937011719,0.2402999997138977,1758,358,53084
15431,b'082205.19+584058.3',125.5216293334961,58.682865142822266,0.3089999854564667,1873,492,54437
15432,b'082205.24+455349.1',125.52184295654297,45.89698028564453,0.29980000853538513,441,21,51868
15474,b'082222.41+414327.8',125.59339904785156,41.72441482543945,0.34130001068115234,760,599,52264
15494,b'082231.87+221615.7',125.6328125,22.27105140686035,0.490200012922287,1926,58,53317
15507,b'082235.89+453407.2',125.6495590209961,45.568668365478516,0.46720001101493835,548,418,51986
15528,b'082244.65+232120.0',125.68605041503906,23.355581283569336,0.4465000033378601,1926,545,53317
15529,b'082244.88+460318.0',125.68701934814453,46.05502700805664,0.351500004529953,441,25,51868
15537,b'082248.46+121551.4',125.7019271850586,12.26427936553955,0.588699996471405,2423,447,54149
15539,b'082250.68+134221.6',125.71119689941406,13.70602035522461,0.43880000710487366,2422,404,54096
15558,b'082301.12+132716.2',125.75467681884766,13.45451831817627,0.5135999917984009,2422,518,54096
15566,b'082305.87+094800.2',125.77449798583984,9.800081253051758,0.5831999778747559,2571,588,54055
15568,b'082306.13+293756.1',125.77555084228516,29.63225746154785,0.4456999897956848,1207,469,52672
15572,b'082308.37+512330.5',125.78488159179688,51.391822814941406,0.3589000105857849,442,497,51882
15575,b'082309.56+204729.6',125.78985595703125,20.79157257080078,0.3160000145435333,1927,104,53321
15596,b'082317.92+230126.3',125.8246841430664,23.023977279663086,0.4205999970436096,1926,556,53317
15609,b'082324.61+425349.4',125.85256958007812,42.897071838378906,0.5597000122070312,761,355,52266
15619,b'082329.89+450944.1',125.87457275390625,45.162254333496094,0.5065000057220459,548,204,51986
15652,b'082345.44+585556.2',125.93934631347656,58.93230438232422,0.5080000162124634,1873,564,54437
15656,b'082346.35+175610.3',125.94316864013672,17.936214447021484,0.3614000082015991,2273,247,53709
15682,b'082358.30+213545.2',125.99295043945312,21.59589958190918,0.2483000010251999,1927,512,53321
15692,b'082402.40+223921.8',126.01002502441406,22.65607452392578,0.4636000096797943,1927,446,53321
15698,b'082405.19+445246.0',126.02165222167969,44.87947082519531,0.21960000693798065,548,208,51986
15702,b'082406.23+334244.8',126.02596282958984,33.71246337890625,0.3183000087738037,862,516,52325
15709,b'082410.16+533142.6',126.04235076904297,53.528507232666016,0.4449000060558319,1782,135,53383
15741,b'082422.59+235642.8',126.09413146972656,23.94522476196289,0.3431999981403351,1926,608,53317
15753,b'082427.62+224628.7',126.11510467529297,22.77465057373047,0.49000000953674316,1926,73,53317
15765,b'082432.86+070836.4',126.13694763183594,7.1434550285339355,0.31360000371932983,1296,407,52962
15766,b'082433.04+394246.1',126.1376724243164,39.71281433105469,0.5699999928474426,894,432,52615
15785,b'082439.10+090857.6',126.16294860839844,9.149333953857422,0.39910000562667847,2571,602,54055
15788,b'082439.83+235720.3',126.16596984863281,23.955650329589844,0.5356000065803528,1926,609,53317
15790,b'082440.61+235709.9',126.16921997070312,23.952756881713867,0.5364999771118164,1928,309,53327
15801,b'082443.80+201901.2',126.18252563476562,20.317012786865234,0.5400000214576721,1927,49,53321
15803,b'082445.62+034905.2',126.19011688232422,3.818121910095215,0.3476000130176544,1185,180,52642
15809,b'082447.43+302554.3',126.1976318359375,30.431751251220703,0.36500000953674316,1207,377,52672
15817,b'082451.13+473221.4',126.21305084228516,47.53927993774414,0.2849000096321106,441,621,51868
15838,b'082501.20+174323.9',126.25502014160156,17.723323822021484,0.36070001125335693,2273,206,53709
15850,b'082505.76+135925.2',126.27404022216797,13.99034309387207,0.5705999732017517,2422,578,54096
15858,b'082509.25+263438.6',126.2885513305664,26.577402114868164,0.2443999946117401,1267,47,52932
15859,b'082509.40+302201.3',126.2891845703125,30.36705207824707,0.5105999708175659,1207,406,52672
15880,b'082519.92+210648.6',126.3330078125,21.113506317138672,0.446399986743927,2083,380,53359
15900,b'082527.84+401929.7',126.36603546142578,40.324928283691406,0.40459999442100525,894,326,52615
15904,b'082531.78+345751.8',126.3824234008789,34.96440887451172,0.4052000045776367,1197,305,52668
15917,b'082536.84+195950.8',126.40351867675781,19.997453689575195,0.30219998955726624,1927,13,53321
15937,b'082543.88+462308.2',126.43285369873047,46.38561248779297,0.510200023651123,548,425,51986
15946,b'082547.07+181228.5',126.4461669921875,18.207944869995117,0.5253999829292297,2271,616,53726
15947,b'082547.35+094007.4',126.44731903076172,9.668729782104492,0.31929999589920044,2572,254,54056
15951,b'082547.93+143654.9',126.4497299194336,14.615265846252441,0.4749000072479248,2272,18,53713
15954,b'082548.51+532854.4',126.4521255493164,53.48179626464844,0.43959999084472656,1782,82,53383
15957,b'082549.26+173348.5',126.45526123046875,17.563472747802734,0.22290000319480896,2273,276,53709
15959,b'082549.51+064304.1',126.4563217163086,6.7178239822387695,0.45910000801086426,1296,541,52962
15967,b'082552.93+344011.7',126.4705581665039,34.669925689697266,0.3203999996185303,1197,282,52668
15970,b'082553.29+334146.1',126.47208404541016,33.696144104003906,0.4950000047683716,862,541,52325
15971,b'082553.36+215754.7',126.47237396240234,21.965208053588867,0.47929999232292175,1927,534,53321
15987,b'082602.65+463619.8',126.51106262207031,46.60551071166992,0.44449999928474426,548,426,51986
16017,b'082615.58+405806.1',126.56493377685547,40.96837615966797,0.32190001010894775,761,112,52266
16024,b'082616.46+544635.9',126.56861877441406,54.77666473388672,0.4848000109195709,1783,220,53386
16034,b'082619.42+603558.0',126.5809555053711,60.59946823120117,0.53329998254776,1874,382,54452
16040,b'082621.52+242817.5',126.5896987915039,24.471548080444336,0.3009999990463257,1928,358,53327
16054,b'082628.20+085535.4',126.61750793457031,8.926501274108887,0.2542000114917755,2572,268,54056
16064,b'082633.51+074248.3',126.6396255493164,7.713442802429199,0.3107999861240387,1758,187,53084
16073,b'082636.58+431105.2',126.65243530273438,43.1848030090332,0.5573999881744385,761,431,52266
16079,b'082639.77+595702.4',126.6657485961914,59.9506721496582,0.5113999843597412,1874,231,54452
16105,b'082652.39+502919.8',126.71829986572266,50.488853454589844,0.3296999931335449,442,103,51882
16106,b'082654.47+125702.0',126.72699737548828,12.950565338134766,0.59170001745224,2425,244,54139
16111,b'082658.56+190921.5',126.74403381347656,19.155977249145508,0.42809998989105225,2273,512,53709
16113,b'082658.85+061142.6',126.7452163696289,6.195181846618652,0.4950000047683716,1296,72,52962
16124,b'082704.87+174102.4',126.77033233642578,17.68402099609375,0.4496000111103058,2271,40,53726
16128,b'082707.08+173237.5',126.77952575683594,17.54376792907715,0.599399983882904,2273,184,53709
16131,b'082708.43+285947.1',126.7851333618164,28.99643325805664,0.4805999994277954,1207,78,52672
16132,b'082708.53+425017.8',126.78558349609375,42.83829879760742,0.3328999876976013,761,436,52266
16150,b'082718.24+215906.7',126.8260269165039,21.98519515991211,0.5304999947547913,1927,613,53321
16154,b'082718.94+294204.3',126.82892608642578,29.701196670532227,0.40779998898506165,1207,600,52672
16178,b'082732.69+142339.3',126.88623046875,14.394261360168457,0.3968000113964081,2425,338,54139
16180,b'082733.93+043617.3',126.89138793945312,4.604814052581787,0.22100000083446503,1185,525,52642
16183,b'082734.94+493210.0',126.89561462402344,49.5361328125,0.2272000014781952,443,438,51873
16185,b'082735.45+033824.5',126.89775085449219,3.640155076980591,0.5135999917984009,1185,63,52642
16189,b'082739.00+094209.4',126.91250610351562,9.702630996704102,0.2605000138282776,2572,415,54056
16200,b'082746.81+111250.2',126.945068359375,11.21395492553711,0.35690000653266907,2423,635,54149
16208,b'082748.06+272116.4',126.95027923583984,27.35456085205078,0.49380001425743103,1267,108,52932
16210,b'082750.29+444847.6',126.9595718383789,44.813228607177734,0.5299999713897705,548,146,51986
16215,b'082753.69+521758.3',126.97373962402344,52.299530029296875,0.33809998631477356,444,300,51883
16219,b'082756.95+114431.3',126.9873275756836,11.742049217224121,0.420199990272522,2424,439,54448
16221,b'082758.52+233302.9',126.99386596679688,23.550813674926758,0.3018999993801117,1928,212,53327
16225,b'082800.60+401135.1',127.00251770019531,40.19310760498047,0.22100000083446503,894,444,52615
16229,b'082802.14+514930.6',127.0089340209961,51.82518768310547,0.3555999994277954,442,572,51882
16236,b'082804.84+362017.5',127.02020263671875,36.33820343017578,0.5792999863624573,827,128,52312
16257,b'082811.55+123359.3',127.04815673828125,12.566473007202148,0.3621000051498413,2424,419,54448
16269,b'082815.67+440611.2',127.06532287597656,44.103118896484375,0.33799999952316284,548,74,51986
16330,b'082846.51+125907.3',127.1938247680664,12.985366821289062,0.45559999346733093,2425,126,54139
16334,b'082847.69+363724.1',127.19873046875,36.623382568359375,0.3314000070095062,827,96,52312
16352,b'082854.96+240300.4',127.22901916503906,24.05013656616211,0.3046000003814697,1928,194,53327
16362,b'082859.31+422234.3',127.24713897705078,42.3762092590332,0.5605000257492065,761,493,52266
16371,b'082902.58+400355.1',127.26077270507812,40.06533432006836,0.5719000101089478,894,509,52615
16375,b'082905.01+571541.6',127.27088928222656,57.261573791503906,0.3504999876022339,1873,4,54437
16386,b'082908.17+314404.5',127.28407287597656,31.734590530395508,0.5569999814033508,932,46,52620
16390,b'082909.34+212000.7',127.2889404296875,21.33353614807129,0.44999998807907104,2083,524,53359
16405,b'082917.44+513743.7',127.32266998291016,51.628822326660156,0.4641999900341034,442,610,51882
16407,b'082917.62+421753.9',127.32343292236328,42.29832458496094,0.5655999779701233,761,533,52266
16417,b'082921.28+083514.7',127.33868408203125,8.587427139282227,0.5241000056266785,1758,454,53084
16426,b'082927.69+145223.6',127.36540222167969,14.87322998046875,0.4611000120639801,2274,43,53726
16427,b'082928.07+380521.4',127.3669662475586,38.08929443359375,0.42879998683929443,827,371,52312
16434,b'082930.59+081238.0',127.37745666503906,8.210575103759766,0.1290999948978424,1758,551,53084
16435,b'082930.59+272822.7',127.37747955322266,27.472984313964844,0.321399986743927,1267,66,52932
16441,b'082932.70+571804.4',127.38629150390625,57.30123519897461,0.4611000120639801,1873,12,54437
16448,b'082934.21+392719.1',127.39254760742188,39.455322265625,0.5054000020027161,894,119,52615
16453,b'082935.27+280745.3',127.39697265625,28.12925910949707,0.5655999779701233,1267,547,52932
16457,b'082937.45+255635.6',127.40606689453125,25.943241119384766,0.48240000009536743,1586,131,52945
16464,b'082939.88+325814.6',127.41620635986328,32.97074890136719,0.38359999656677246,932,441,52620
16470,b'082942.94+283521.5',127.42893981933594,28.58930778503418,0.2937999963760376,1267,578,52932
16492,b'082952.68+525648.8',127.46954345703125,52.9468879699707,0.54339998960495,444,475,51883
16494,b'082953.91+371830.4',127.47462463378906,37.308448791503906,0.38929998874664307,827,486,52312
16509,b'082958.78+513044.5',127.49492645263672,51.51238250732422,0.34220001101493835,442,614,51882
16528,b'083005.20+171214.2',127.52167510986328,17.20395851135254,0.508899986743927,2276,388,53712
16530,b'083005.60+531046.6',127.52334594726562,53.17961120605469,0.542900025844574,444,465,51883
16531,b'083005.72+593248.1',127.52387237548828,59.54670333862305,0.24560000002384186,1874,211,54452
16546,b'083010.50+321352.7',127.54379272460938,32.23130798339844,0.5217999815940857,932,110,52620
16554,b'083013.44+520541.7',127.55603790283203,52.094940185546875,0.3025999963283539,444,286,51883
16570,b'083022.15+065629.0',127.5923080444336,6.94139289855957,0.39899998903274536,1297,439,52963
16577,b'083027.92+543026.1',127.61636352539062,54.507259368896484,0.2831999957561493,1783,128,53386
16584,b'083029.76+454422.3',127.62401580810547,45.739532470703125,0.4984999895095825,548,568,51986
16614,b'083039.86+073553.3',127.66609954833984,7.598145008087158,0.564300000667572,1758,16,53084
16621,b'083041.96+063102.4',127.67485809326172,6.517337799072266,0.3853999972343445,1297,224,52963
16622,b'083042.19+415142.8',127.67579650878906,41.861900329589844,0.4684000015258789,761,53,52266
16626,b'083044.02+142423.6',127.6834487915039,14.406578063964844,0.3646000027656555,2425,452,54139
16631,b'083045.40+450235.8',127.68920135498047,45.04329299926758,0.18230000138282776,548,44,51986
16637,b'083046.90+185707.8',127.6954574584961,18.952192306518555,0.4287000000476837,2275,225,53709
16640,b'083047.91+272844.1',127.69965362548828,27.47894287109375,0.40619999170303345,1267,28,52932
16644,b'083049.34+172826.3',127.7055892944336,17.473995208740234,0.27090001106262207,2273,35,53709
16647,b'083050.13+154355.9',127.70887756347656,15.732220649719238,0.3619000017642975,2274,560,53726
16670,b'083054.40+040708.3',127.7267074584961,4.118994235992432,0.4440999925136566,1186,318,52646
16679,b'083057.08+594626.8',127.73787689208984,59.77412414550781,0.4097999930381775,1874,191,54452
16688,b'083058.74+562934.2',127.7447509765625,56.49284362792969,0.5555999875068665,1783,503,53386
16692,b'083101.12+035746.7',127.75469970703125,3.962981939315796,0.5350000262260437,1185,636,52642
16694,b'083101.56+120634.4',127.75651550292969,12.109569549560547,0.41659998893737793,2424,549,54448
16706,b'083104.14+070932.0',127.76725769042969,7.1588897705078125,0.42100000381469727,1297,423,52963
16718,b'083109.39+143448.9',127.78914642333984,14.580251693725586,0.5655999779701233,2425,442,54139
16722,b'083111.65+345927.6',127.79854583740234,34.99101638793945,0.43799999356269836,1197,166,52668
16726,b'083113.57+264610.7',127.80654907226562,26.769662857055664,0.39070001244544983,1586,549,52945
16744,b'083120.98+483154.4',127.8374252319336,48.53178787231445,0.33469998836517334,443,53,51873
16751,b'083125.11+560925.2',127.85466766357422,56.15701675415039,0.23190000653266907,1783,520,53386
16757,b'083127.59+054924.6',127.8649673461914,5.823506832122803,0.22869999706745148,1186,363,52646
16759,b'083129.51+390149.5',127.87297821044922,39.03042984008789,0.5436000227928162,828,352,52317
16765,b'083131.64+275024.8',127.88187408447266,27.840227127075195,0.5453000068664551,1267,593,52932
16767,b'083132.02+312930.9',127.88345336914062,31.4919376373291,0.3434000015258789,1208,367,52672
16770,b'083132.59+521142.6',127.88580322265625,52.19518280029297,0.3944999873638153,444,245,51883
16772,b'083132.87+613116.7',127.88699340820312,61.52132034301758,0.37130001187324524,1874,324,54452
16773,b'083133.68+262757.5',127.89036560058594,26.465980529785156,0.44769999384880066,1586,529,52945
16774,b'083133.69+213743.4',127.89038848876953,21.628732681274414,0.5891000032424927,1929,256,53349
16789,b'083137.24+235352.8',127.90518951416016,23.89800453186035,0.43050000071525574,1928,101,53327
16790,b'083137.26+381520.4',127.90525817871094,38.25569152832031,0.3237999975681305,827,522,52312
16791,b'083137.40+414853.2',127.9058609008789,41.814781188964844,0.5529000163078308,895,333,52581
16795,b'083139.75+195605.4',127.91565704345703,19.934833526611328,0.210999995470047,2275,368,53709
16799,b'083142.14+553030.2',127.92559051513672,55.50840377807617,0.42660000920295715,1783,97,53386
16814,b'083146.21+605214.8',127.94257354736328,60.87078857421875,0.38690000772476196,1874,461,54452
16818,b'083148.87+042939.0',127.95365142822266,4.494193077087402,0.1738000065088272,1186,261,52646
16822,b'083149.73+224235.6',127.95721435546875,22.709888458251953,0.4918000102043152,1929,199,53349
16827,b'083152.04+172245.2',127.96683502197266,17.379241943359375,0.328000009059906,2276,372,53712
16829,b'083152.12+144938.0',127.9671859741211,14.827227592468262,0.40130001306533813,2427,359,53815
16845,b'083158.49+503444.1',127.99373626708984,50.57893371582031,0.5307999849319458,442,39,51882
16859,b'083204.44+282814.5',128.01852416992188,28.470712661743164,0.44290000200271606,1267,604,52932
16882,b'083212.88+105618.5',128.05369567871094,10.93848991394043,0.4544000029563904,2424,109,54448
16884,b'083215.11+425615.0',128.06297302246094,42.9375114440918,0.3910999894142151,761,621,52266
16892,b'083219.10+425721.2',128.07962036132812,42.95591354370117,0.5414000153541565,761,624,52266
16900,b'083220.90+080414.9',128.0871124267578,8.070815086364746,0.5526000261306763,1758,72,53084
16903,b'083222.38+245649.6',128.09326171875,24.947132110595703,0.328900009393692,1928,460,53327
16905,b'083223.36+555850.4',128.0973358154297,55.980682373046875,0.4018999934196472,1783,164,53386
16910,b'083225.34+370736.2',128.1055908203125,37.12674331665039,0.09189999848604202,827,23,52312
16911,b'083225.59+272256.2',128.1066436767578,27.38229751586914,0.5101000070571899,1587,300,52964
16916,b'083227.15+055603.5',128.11312866210938,5.9343180656433105,0.34529998898506165,1186,460,52646
16917,b'083227.36+503505.7',128.11402893066406,50.58494186401367,0.2865999937057495,445,306,51873
16921,b'083228.27+245338.3',128.11782836914062,24.89398765563965,0.45570001006126404,1928,450,53327
16923,b'083228.60-045324.8',128.11920166015625,-4.890227794647217,0.46650001406669617,2828,141,54438
16924,b'083228.71+515605.5',128.11965942382812,51.93487548828125,0.5601999759674072,444,211,51883
16925,b'083229.31+522315.5',128.12216186523438,52.38764953613281,0.4537000060081482,444,169,51883
16931,b'083230.10+460841.9',128.1254119873047,46.144981384277344,0.48240000009536743,548,638,51986
16949,b'083234.57+560846.3',128.14405822753906,56.14619827270508,0.3598000109195709,1783,510,53386
16952,b'083234.78+072917.2',128.14492797851562,7.488131999969482,0.3928999900817871,1297,380,52963
16955,b'083236.28+044505.9',128.15121459960938,4.751664161682129,0.29159998893737793,1186,432,52646
16961,b'083237.43+365613.9',128.15599060058594,36.937217712402344,0.26589998602867126,827,29,52312
16980,b'083246.92+285312.0',128.1955108642578,28.88667106628418,0.22599999606609344,1268,270,52933
17004,b'083256.60+361039.4',128.23587036132812,36.177616119384766,0.5254999995231628,1197,453,52668
17040,b'083311.40+501032.8',128.29750061035156,50.17580032348633,0.37459999322891235,445,261,51873
17044,b'083312.40+401121.1',128.30169677734375,40.18921661376953,0.43799999356269836,895,205,52581
17059,b'083317.45+512422.3',128.32273864746094,51.406219482421875,0.5906999707221985,444,127,51883
17060,b'083318.15+151609.9',128.3256378173828,15.269428253173828,0.5273000001907349,2276,206,53712
17063,b'083319.56+324345.3',128.3314971923828,32.72927474975586,0.45669999718666077,932,600,52620
17064,b'083319.88+110527.1',128.33287048339844,11.0908842086792,0.5875999927520752,2424,72,54448
17069,b'083321.02+231820.8',128.33758544921875,23.30579376220703,0.5321000218391418,1929,461,53349
17073,b'083322.29+055859.2',128.3428955078125,5.9831109046936035,0.5895000100135803,1297,95,52963
17078,b'083322.96+284410.4',128.34567260742188,28.73623275756836,0.32350000739097595,1268,225,52933
17085,b'083325.69+391204.7',128.3570556640625,39.2013053894043,0.3215999901294708,828,344,52317
17086,b'083325.78+402354.0',128.35743713378906,40.39834213256836,0.4507000148296356,895,209,52581
17097,b'083330.86+335718.5',128.3786163330078,33.95514678955078,0.557699978351593,933,274,52642
17098,b'083331.02+281430.9',128.37925720214844,28.241941452026367,0.4894999861717224,1268,213,52933
17104,b'083332.92+164411.0',128.38717651367188,16.736412048339844,0.4602999985218048,2276,508,53712
17106,b'083333.66+234943.5',128.3902587890625,23.828773498535156,0.42329999804496765,1929,404,53349
17107,b'083335.03+252802.0',128.39598083496094,25.467243194580078,0.4652000069618225,1928,562,53327
17114,b'083336.88+213144.6',128.40367126464844,21.529081344604492,0.5781000256538391,1929,94,53349
17119,b'083337.99+342122.0',128.40829467773438,34.35612487792969,0.5964000225067139,933,357,52642
17133,b'083343.47+074654.4',128.43115234375,7.781805038452148,0.20559999346733093,1758,27,53084
17144,b'083348.32+512221.5',128.4513702392578,51.37265396118164,0.45489999651908875,444,124,51883
17147,b'083349.39+241312.4',128.455810546875,24.220117568969727,0.382999986410141,1928,80,53327
17164,b'083353.88+422401.8',128.47450256347656,42.40052795410156,0.249099999666214,761,616,52266
17173,b'083355.92+371337.6',128.48300170898438,37.22712707519531,0.5267000198364258,827,592,52312
17181,b'083359.96-045833.7',128.4998779296875,-4.976047039031982,0.42829999327659607,2828,114,54438
17186,b'083401.65+502837.4',128.50689697265625,50.47707748413086,0.4641000032424927,445,276,51873
17196,b'083405.40+424238.5',128.5225067138672,42.710697174072266,0.5252000093460083,762,208,52232
17203,b'083406.94+350602.9',128.5289306640625,35.100807189941406,0.4699000120162964,1197,113,52668
17218,b'083413.36+590301.4',128.55569458007812,59.050411224365234,0.30799999833106995,1874,91,54452
17231,b'083417.90+491439.2',128.57461547851562,49.244239807128906,0.17309999465942383,443,580,51873
17233,b'083418.39+414704.2',128.57662963867188,41.78451919555664,0.334199994802475,895,361,52581
17257,b'083427.78+232026.6',128.6157684326172,23.340744018554688,0.5412999987602234,1928,18,53327
17278,b'083437.09+532818.1',128.65457153320312,53.471717834472656,0.5855000019073486,444,571,51883
17287,b'083440.36+160507.5',128.66819763183594,16.0854434967041,0.5723000168800354,2276,173,53712
17292,b'083441.40+505021.5',128.67251586914062,50.83932876586914,0.41830000281333923,445,432,51873
17296,b'083443.80+382632.8',128.68252563476562,38.44245147705078,0.2881999909877777,828,256,52317
17303,b'083446.11+192141.0',128.69215393066406,19.361391067504883,0.3019999861717224,2275,503,53709
17306,b'083446.95+371656.1',128.69564819335938,37.282249450683594,0.5735999941825867,827,621,52312
17322,b'083453.39+384708.5',128.7224884033203,38.78571701049805,0.18449999392032623,828,228,52317
17330,b'083456.14+301219.2',128.7339324951172,30.205360412597656,0.5049999952316284,1208,16,52672
17337,b'083458.35+380504.2',128.74313354492188,38.08451461791992,0.33399999141693115,827,619,52312
17364,b'083510.07+180123.6',128.79197692871094,18.02324676513672,0.36629998683929443,2276,527,53712
17365,b'083510.36+035901.1',128.79318237304688,3.983659029006958,0.4916999936103821,1186,98,52646
17367,b'083510.88+362019.2',128.7953643798828,36.33869171142578,0.5900999903678894,864,265,52320
17369,b'083511.15+253117.1',128.79649353027344,25.521438598632812,0.4560999870300293,1930,304,53347
17375,b'083512.34+342920.8',128.80145263671875,34.48912048339844,0.46950000524520874,933,394,52642
17376,b'083512.36+124234.5',128.80152893066406,12.709603309631348,0.27709999680519104,2426,405,53795
17395,b'083522.28+260539.2',128.84286499023438,26.09423065185547,0.18770000338554382,1930,346,53347
17397,b'083522.53+060128.8',128.84390258789062,6.024683952331543,0.4514999985694885,1186,570,52646
17411,b'083525.53+311154.4',128.85638427734375,31.198455810546875,0.4129999876022339,1208,544,52672
17412,b'083525.98+435211.3',128.85826110839844,43.86983108520508,0.5676000118255615,762,175,52232
17415,b'083528.43+384712.5',128.86846923828125,38.78683090209961,0.40540000796318054,828,227,52317
17441,b'083535.80+245940.1',128.89920043945312,24.994491577148438,0.32989999651908875,1928,610,53327
17442,b'083536.39+195942.5',128.9016571044922,19.995145797729492,0.4575999975204468,2275,525,53709
17450,b'083540.72+325122.7',128.91969299316406,32.856319427490234,0.541100025177002,933,220,52642
17459,b'083543.04+431309.0',128.92935180664062,43.219173431396484,0.5291000008583069,762,93,52232
17462,b'083545.54+491532.5',128.93975830078125,49.259029388427734,0.5389000177383423,550,336,51959
17480,b'083550.46+530255.6',128.96026611328125,53.04879379272461,0.5054000020027161,444,541,51883
17485,b'083550.97+142344.3',128.96240234375,14.395655632019043,0.35260000824928284,2425,612,54139
17494,b'083553.46+055317.1',128.97276306152344,5.888089179992676,0.20440000295639038,1186,569,52646
17508,b'083559.81+552149.7',128.9992218017578,55.36381912231445,0.3264000117778778,1783,14,53386
17521,b'083604.12+220905.9',129.0171661376953,22.151662826538086,0.5534999966621399,2084,277,53360
17568,b'083619.47+581428.3',129.08114624023438,58.2411994934082,0.5849999785423279,1784,374,54425
17570,b'083620.02+065640.3',129.0834197998047,6.944536209106445,0.319599986076355,1297,551,52963
17587,b'083625.92+083448.8',129.10801696777344,8.580229759216309,0.5447999835014343,1759,224,53081
17594,b'083627.75+353612.8',129.1156463623047,35.603580474853516,0.5321999788284302,864,259,52320
17611,b'083633.31+173001.9',129.13882446289062,17.500530242919922,0.5217000246047974,2276,564,53712
17625,b'083639.86+111920.9',129.1660919189453,11.322479248046875,0.3352999985218048,2426,184,53795
17626,b'083640.18+155229.7',129.1674346923828,15.874929428100586,0.22910000383853912,2276,101,53712
17633,b'083643.57+072905.7',129.1815643310547,7.484926223754883,0.5800999999046326,1297,523,52963
17638,b'083646.48+115323.4',129.19371032714844,11.889836311340332,0.435699999332428,2426,172,53795
17639,b'083646.85+151259.0',129.19525146484375,15.216402053833008,0.27950000762939453,2427,420,53815
17640,b'083647.04+122926.2',129.19601440429688,12.490629196166992,0.5444999933242798,2426,467,53795
17642,b'083647.50+042214.4',129.1979522705078,4.370680809020996,0.18129999935626984,1186,74,52646
17644,b'083647.81+334804.3',129.19923400878906,33.801204681396484,0.3375999927520752,933,195,52642
17660,b'083652.85+425939.0',129.22024536132812,42.994171142578125,0.546999990940094,762,43,52232
17668,b'083654.98+075712.4',129.22909545898438,7.953461170196533,0.5728999972343445,1759,219,53081
17685,b'083657.70+201942.2',129.24046325683594,20.32839584350586,0.289900004863739,2275,562,53709
17692,b'083658.78+530950.0',129.2449493408203,53.163902282714844,0.5440000295639038,444,546,51883
17694,b'083658.90+442602.2',129.2454376220703,44.4339714050293,0.25440001487731934,762,498,52232
17704,b'083703.29+250815.2',129.2637481689453,25.137577056884766,0.27489998936653137,1930,240,53347
17734,b'083711.94+054421.8',129.29977416992188,5.739401817321777,0.5540000200271606,1186,605,52646
17742,b'083713.35+082351.2',129.30563354492188,8.397581100463867,0.5999000072479248,1759,190,53081
17746,b'083713.94+530113.3',129.30810546875,53.0203857421875,0.4187999963760376,444,552,51883
17757,b'083717.89+191648.0',129.3245391845703,19.280004501342773,0.2937000095844269,2275,586,53709
17779,b'083725.84+352647.4',129.35768127441406,35.4465217590332,0.3677999973297119,1197,628,52668
17784,b'083726.95+312104.8',129.36231994628906,31.35135269165039,0.17790000140666962,1208,610,52672
17787,b'083728.47+370638.3',129.36863708496094,37.11065673828125,0.5286999940872192,864,425,52320
17800,b'083733.34+281431.0',129.3889617919922,28.241960525512695,0.3659000098705292,1587,384,52964
17806,b'083735.83+533055.7',129.39930725097656,53.515480041503906,0.5357999801635742,446,246,51899
17809,b'083736.42+514505.9',129.4017791748047,51.75165557861328,0.3824000060558319,445,406,51873
17817,b'083739.46+223211.5',129.41441345214844,22.53655242919922,0.5504000186920166,2084,391,53360
17820,b'083740.02+105902.1',129.41676330566406,10.983936309814453,0.27160000801086426,2426,190,53795
17823,b'083740.36+324830.5',129.41819763183594,32.808475494384766,0.41100001335144043,933,86,52642
17828,b'083741.97+041358.7',129.42489624023438,4.2329888343811035,0.4487000107765198,1188,318,52650
17850,b'083748.17+314239.9',129.45074462890625,31.711084365844727,0.34769999980926514,1209,256,52674
17851,b'083748.33+232633.4',129.45140075683594,23.442628860473633,0.35030001401901245,1929,619,53349
17871,b'083753.88+193900.2',129.47450256347656,19.650062561035156,0.24250000715255737,2277,226,53705
17874,b'083754.65+040007.2',129.47772216796875,4.001999855041504,0.5633000135421753,1186,12,52646
17876,b'083754.97+175251.2',129.47906494140625,17.88089942932129,0.23170000314712524,2278,324,53711
17881,b'083756.70+193055.9',129.48626708984375,19.515548706054688,0.462799996137619,2275,616,53709
17892,b'083800.53+220641.2',129.5022430419922,22.111465454101562,0.42669999599456787,1929,69,53349
17901,b'083803.33+183419.3',129.5138702392578,18.572046279907227,0.33399999141693115,2275,27,53709
17902,b'083803.49+124744.3',129.51458740234375,12.795654296875,0.5576000213623047,2426,552,53795
17935,b'083810.56+091147.3',129.54400634765625,9.196474075317383,0.5192000269889832,1759,402,53081
17939,b'083811.19+485506.3',129.546630859375,48.918418884277344,0.5534999966621399,550,405,51959
17959,b'083817.00+202804.9',129.5708770751953,20.468032836914062,0.36239999532699585,2277,377,53705
17975,b'083822.20+610814.3',129.59249877929688,61.137306213378906,0.34290000796318054,1874,531,54452
17995,b'083829.09+294710.2',129.62123107910156,29.786170959472656,0.2838999927043915,1268,564,52933
18024,b'083837.12+185744.2',129.65469360351562,18.962282180786133,0.5755000114440918,2277,219,53705
18028,b'083839.04+435043.1',129.66270446777344,43.845306396484375,0.32749998569488525,762,73,52232
